time_s,total_queue,vip_queue,phase
21.481,3,0,EW
21.498,3,0,EW
21.515,3,0,EW
21.532,3,0,EW
21.549,3,0,EW
21.566,3,0,EW
21.583,3,0,EW
21.6,3,0,EW
21.617,4,0,EW
21.634,4,0,EW
21.651,4,0,EW
21.668,4,0,EW
21.685,4,0,EW
21.702,4,0,EW
21.719,4,0,EW
21.736,4,0,EW
21.753,4,0,EW
21.77,4,0,EW
21.787,4,0,EW
21.804,4,0,EW
21.821,4,0,EW
21.838,4,0,EW
21.855,4,0,EW
21.872,4,0,EW
21.889,4,0,EW
21.906,4,0,EW
21.923,4,0,EW
21.94,4,0,EW
21.957,4,0,EW
21.974,4,0,EW
21.991,4,0,EW
22.008,4,0,EW
22.025,4,0,EW
22.042,4,0,EW
22.059,4,0,EW
22.076,4,0,EW
22.093,4,0,EW
22.11,4,0,EW
22.127,4,0,EW
22.144,4,0,EW
22.161,4,0,EW
22.178,4,0,EW
22.196,4,0,EW
22.213,4,0,EW
22.23,4,0,EW
22.247,4,0,EW
22.264,4,0,EW
22.281,4,0,EW
22.298,4,0,EW
22.315,4,0,EW
22.332,4,0,EW
22.349,4,0,EW
22.366,4,0,EW
22.383,4,0,EW
22.4,4,0,EW
22.417,4,0,EW
22.434,4,0,EW
22.45,4,0,EW
22.467,4,0,EW
22.484,4,0,EW
22.501,4,0,EW
22.517,4,0,EW
22.534,4,0,EW
22.551,4,0,EW
22.568,4,0,EW
22.585,4,0,EW
22.602,4,0,EW
22.619,4,0,EW
22.636,4,0,EW
22.653,4,0,EW
22.67,4,0,EW
22.687,4,0,EW
22.704,4,0,EW
22.721,4,0,EW
22.738,4,0,EW
22.755,4,0,EW
22.772,4,0,EW
22.789,4,0,EW
22.806,4,0,EW
22.823,4,0,EW
22.84,4,0,EW
22.857,4,0,EW
22.874,4,0,EW
22.891,4,0,EW
22.908,4,0,EW
22.925,4,0,EW
22.942,4,0,EW
22.96,4,0,EW
22.977,4,0,EW
22.994,4,0,EW
23.011,4,0,EW
23.028,4,0,EW
23.045,4,0,EW
23.062,4,0,EW
23.079,4,0,EW
23.096,4,0,EW
23.113,4,0,EW
23.13,4,0,EW
23.147,4,0,EW
23.164,4,0,EW
23.181,4,0,EW
23.198,4,0,EW
23.215,4,0,EW
23.232,4,0,EW
23.249,4,0,EW
23.266,4,0,EW
23.283,4,0,EW
23.3,4,0,EW
23.317,4,0,EW
23.334,4,0,EW
23.351,4,0,EW
23.368,4,0,EW
23.385,4,0,EW
23.402,4,0,EW
23.419,4,0,EW
23.436,4,0,EW
23.453,4,0,EW
23.47,4,0,EW
23.487,4,0,EW
23.504,4,0,EW
23.521,4,0,EW
23.538,4,0,EW
23.555,4,0,EW
23.572,4,0,EW
23.589,4,0,EW
23.606,4,0,EW
23.623,4,0,EW
23.64,4,0,EW
23.657,4,0,EW
23.674,4,0,EW
23.691,4,0,EW
23.708,4,0,EW
23.725,4,0,EW
23.742,4,0,EW
23.759,5,0,EW
23.776,5,0,EW
23.793,5,0,EW
23.809,5,0,EW
23.826,5,0,EW
23.843,5,0,EW
23.86,5,0,EW
23.877,5,0,EW
23.894,5,0,EW
23.911,5,0,EW
23.928,5,0,EW
23.945,5,0,EW
23.962,5,0,EW
23.98,5,0,EW
23.997,5,0,EW
24.014,5,0,EW
24.031,5,0,EW
24.048,5,0,EW
24.065,5,0,EW
24.082,5,0,EW
24.099,5,0,EW
24.116,5,0,EW
24.133,5,0,EW
24.151,5,0,EW
24.168,5,0,EW
24.186,5,0,EW
24.203,5,0,EW
24.22,5,0,EW
24.237,5,0,EW
24.254,5,0,EW
24.271,5,0,EW
24.288,5,0,EW
24.305,5,0,EW
24.322,5,0,EW
24.339,5,0,EW
24.356,5,0,EW
24.373,5,0,EW
24.39,5,0,EW
24.407,5,0,EW
24.424,5,0,EW
24.441,5,0,EW
24.458,5,0,EW
24.475,5,0,EW
24.492,4,0,EW
24.509,4,0,EW
24.526,4,0,EW
24.543,4,0,EW
24.56,4,0,EW
24.577,4,0,EW
24.594,4,0,EW
24.611,4,0,EW
24.628,4,0,EW
24.645,4,0,EW
24.662,4,0,EW
24.679,4,0,EW
24.696,4,0,EW
24.713,4,0,EW
24.73,4,0,EW
24.747,4,0,EW
24.764,4,0,EW
24.781,4,0,EW
24.798,4,0,EW
24.815,4,0,EW
24.832,4,0,EW
24.849,4,0,EW
24.866,4,0,EW
24.883,4,0,EW
24.9,4,0,EW
24.917,4,0,EW
24.934,4,0,EW
24.951,4,0,EW
24.969,4,0,EW
24.986,4,0,EW
25.003,4,0,EW
25.02,4,0,EW
25.037,4,0,EW
25.054,4,0,EW
25.072,4,0,EW
25.089,4,0,EW
25.106,4,0,EW
25.123,4,0,EW
25.14,4,0,EW
25.157,4,0,EW
25.173,4,0,EW
25.19,4,0,EW
25.207,4,0,EW
25.224,4,0,EW
25.241,4,0,EW
25.258,4,0,EW
25.274,4,0,EW
25.29,4,0,EW
25.307,4,0,EW
25.324,4,0,EW
25.341,4,0,EW
25.358,4,0,EW
25.375,4,0,EW
25.392,4,0,EW
25.409,4,0,EW
25.426,4,0,EW
25.443,4,0,EW
25.46,4,0,EW
25.477,4,0,EW
25.494,4,0,EW
25.511,4,0,EW
25.528,4,0,EW
25.545,4,0,EW
25.562,4,0,EW
25.579,4,0,EW
25.596,4,0,EW
25.613,4,0,EW
25.63,4,0,EW
25.647,4,0,EW
25.664,4,0,EW
25.681,4,0,EW
25.698,4,0,EW
25.715,4,0,EW
25.732,4,0,EW
25.749,4,0,EW
25.766,4,0,EW
25.782,4,0,EW
25.799,4,0,EW
25.816,5,0,EW
25.833,5,0,EW
25.851,5,0,EW
25.868,5,0,EW
25.885,5,0,EW
25.902,5,0,EW
25.919,5,0,EW
25.937,5,0,EW
25.954,5,0,EW
25.971,5,0,EW
25.988,5,0,EW
26.005,5,0,EW
26.022,5,0,EW
26.039,5,0,NS
26.056,3,0,NS
26.073,3,0,NS
26.09,3,0,NS
26.107,3,0,NS
26.124,3,0,NS
26.141,3,0,NS
26.158,3,0,NS
26.175,3,0,NS
26.192,3,0,NS
26.209,3,0,NS
26.226,3,0,NS
26.243,3,0,NS
26.26,3,0,NS
26.277,3,0,NS
26.294,3,0,NS
26.311,3,0,NS
26.328,3,0,NS
26.345,3,0,NS
26.362,3,0,NS
26.379,1,0,NS
26.396,1,0,NS
26.413,1,0,NS
26.43,1,0,NS
26.447,1,0,NS
26.464,1,0,NS
26.481,1,0,NS
26.498,1,0,NS
26.515,1,0,NS
26.532,1,0,NS
26.549,0,0,NS
26.565,0,0,NS
26.582,0,0,NS
26.599,0,0,NS
26.616,0,0,NS
26.633,0,0,NS
26.65,0,0,NS
26.667,0,0,NS
26.684,0,0,NS
26.701,0,0,NS
26.718,0,0,NS
26.735,0,0,NS
26.752,0,0,NS
26.769,0,0,NS
26.786,0,0,NS
26.803,0,0,NS
26.82,0,0,NS
26.837,0,0,NS
26.854,0,0,NS
26.871,0,0,NS
26.888,0,0,NS
26.906,0,0,NS
26.923,0,0,NS
26.94,0,0,NS
26.957,0,0,NS
26.974,0,0,NS
26.991,0,0,NS
27.008,0,0,NS
27.026,0,0,NS
27.043,0,0,NS
27.06,0,0,NS
27.077,0,0,NS
27.094,0,0,NS
27.111,0,0,NS
27.128,0,0,NS
27.145,0,0,NS
27.162,0,0,NS
27.179,0,0,NS
27.196,0,0,NS
27.213,0,0,NS
27.23,0,0,NS
27.247,0,0,NS
27.264,0,0,NS
27.281,0,0,NS
27.298,0,0,NS
27.315,0,0,NS
27.332,0,0,NS
27.349,0,0,NS
27.366,0,0,NS
27.383,0,0,NS
27.4,0,0,NS
27.417,0,0,NS
27.434,0,0,NS
27.451,0,0,NS
27.468,0,0,NS
27.485,0,0,NS
27.502,0,0,NS
27.519,0,0,NS
27.536,0,0,NS
27.553,0,0,NS
27.57,0,0,NS
27.587,0,0,NS
27.604,0,0,NS
27.621,0,0,NS
27.638,0,0,NS
27.655,0,0,NS
27.673,0,0,NS
27.69,0,0,NS
27.707,0,0,NS
27.724,0,0,NS
27.741,0,0,NS
27.758,0,0,NS
27.775,0,0,NS
27.792,0,0,NS
27.809,0,0,NS
27.826,0,0,NS
27.843,0,0,NS
27.86,0,0,NS
27.877,0,0,NS
27.894,0,0,NS
27.911,0,0,NS
27.928,1,0,NS
27.945,1,0,NS
27.962,1,0,NS
27.979,1,0,NS
27.996,1,0,NS
28.013,1,0,NS
28.03,1,0,NS
28.047,1,0,NS
28.064,1,0,NS
28.081,1,0,NS
28.098,1,0,NS
28.115,1,0,NS
28.132,1,0,NS
28.149,1,0,NS
28.166,1,0,NS
28.183,1,0,NS
28.2,1,0,NS
28.217,1,0,NS
28.234,1,0,NS
28.251,1,0,NS
28.268,1,0,NS
28.285,1,0,NS
28.302,1,0,NS
28.319,1,0,NS
28.336,1,0,NS
28.353,1,0,NS
28.37,1,0,NS
28.387,1,0,NS
28.404,1,0,NS
28.421,1,0,NS
28.438,1,0,NS
28.455,1,0,NS
28.472,1,0,NS
28.489,1,0,NS
28.506,1,0,NS
28.523,1,0,NS
28.54,1,0,NS
28.557,1,0,NS
28.574,1,0,NS
28.591,1,0,NS
28.608,1,0,NS
28.625,1,0,NS
28.642,1,0,NS
28.659,0,0,NS
28.676,0,0,NS
28.693,0,0,NS
28.71,0,0,NS
28.727,0,0,NS
28.744,0,0,NS
28.761,0,0,NS
28.778,0,0,NS
28.795,0,0,NS
28.812,0,0,NS
28.829,0,0,NS
28.846,0,0,NS
28.863,0,0,NS
28.88,0,0,NS
28.897,0,0,NS
28.914,0,0,NS
28.931,0,0,NS
28.948,0,0,NS
28.965,0,0,NS
28.982,0,0,NS
28.999,0,0,NS
29.015,0,0,NS
29.032,0,0,NS
29.049,0,0,NS
29.066,0,0,NS
29.082,0,0,NS
29.1,0,0,NS
29.117,0,0,NS
29.134,0,0,NS
29.151,0,0,NS
29.168,0,0,NS
29.185,0,0,NS
29.202,0,0,NS
29.219,0,0,NS
29.236,0,0,NS
29.253,0,0,NS
29.27,0,0,NS
29.287,0,0,NS
29.304,0,0,NS
29.321,0,0,NS
29.338,0,0,NS
29.355,0,0,NS
29.372,0,0,NS
29.389,0,0,NS
29.406,0,0,NS
29.423,0,0,NS
29.44,0,0,NS
29.457,0,0,NS
29.474,0,0,NS
29.491,0,0,NS
29.508,0,0,NS
29.525,0,0,NS
29.542,0,0,NS
29.559,0,0,NS
29.576,0,0,NS
29.593,0,0,NS
29.61,0,0,NS
29.627,0,0,NS
29.644,0,0,NS
29.661,0,0,NS
29.678,0,0,NS
29.695,0,0,NS
29.712,0,0,NS
29.729,0,0,NS
29.746,0,0,NS
29.763,0,0,NS
29.78,0,0,NS
29.797,0,0,NS
29.814,0,0,NS
29.831,0,0,NS
29.848,1,0,NS
29.865,1,0,NS
29.882,1,0,NS
29.899,1,0,NS
29.916,1,0,NS
29.933,1,0,NS
29.95,1,0,NS
29.967,1,0,NS
29.984,1,0,NS
30.001,2,0,NS
30.018,2,0,NS
30.035,2,0,NS
30.053,2,0,NS
30.07,2,0,NS
30.088,2,0,NS
30.105,2,0,NS
30.122,2,0,NS
30.139,2,0,NS
30.156,2,0,NS
30.173,2,0,NS
30.19,2,0,NS
30.207,2,0,NS
30.224,2,0,NS
30.241,2,0,NS
30.258,2,0,NS
30.275,2,0,NS
30.292,2,0,NS
30.309,2,0,NS
30.326,2,0,NS
30.343,2,0,NS
30.36,2,0,NS
30.377,2,0,NS
30.394,2,0,NS
30.411,2,0,NS
30.428,2,0,NS
30.445,2,0,NS
30.462,2,0,NS
30.479,2,0,NS
30.496,2,0,NS
30.513,2,0,NS
30.53,2,0,NS
30.547,2,0,NS
30.564,2,0,NS
30.581,2,0,NS
30.598,2,0,NS
30.615,2,0,NS
30.632,2,0,NS
30.649,2,0,NS
30.666,2,0,NS
30.683,2,0,NS
30.7,2,0,NS
30.717,2,0,NS
30.734,2,0,NS
30.751,2,0,NS
30.768,2,0,NS
30.785,2,0,NS
30.801,2,0,NS
30.818,2,0,NS
30.835,2,0,NS
30.852,2,0,NS
30.869,2,0,NS
30.886,2,0,NS
30.903,2,0,NS
30.92,2,0,NS
30.937,2,0,NS
30.954,2,0,NS
30.971,2,0,NS
30.988,2,0,NS
31.005,2,0,NS
31.022,2,0,NS
31.039,2,0,NS
31.056,2,0,NS
31.073,2,0,NS
31.09,2,0,NS
31.107,2,0,NS
31.124,2,0,NS
31.141,2,0,NS
31.157,2,0,NS
31.174,2,0,NS
31.191,2,0,NS
31.209,2,0,NS
31.226,2,0,NS
31.243,2,0,NS
31.261,2,0,NS
31.278,2,0,NS
31.295,2,0,NS
31.312,2,0,NS
31.329,2,0,NS
31.346,2,0,NS
31.363,2,0,NS
31.38,2,0,NS
31.397,2,0,NS
31.414,2,0,NS
31.431,2,0,NS
31.448,2,0,NS
31.465,2,0,NS
31.482,2,0,NS
31.499,2,0,NS
31.517,2,0,NS
31.534,2,0,NS
31.551,2,0,NS
31.568,2,0,NS
31.585,2,0,NS
31.602,2,0,NS
31.619,2,0,NS
31.636,2,0,NS
31.653,2,0,NS
31.67,2,0,NS
31.687,2,0,NS
31.704,2,0,NS
31.721,2,0,NS
31.738,2,0,NS
31.755,2,0,NS
31.772,2,0,NS
31.789,2,0,NS
31.806,2,0,NS
31.823,2,0,NS
31.84,2,0,NS
31.857,2,0,NS
31.874,2,0,NS
31.891,2,0,NS
31.908,3,0,NS
31.925,3,0,NS
31.942,3,0,NS
31.959,3,0,NS
31.976,3,0,NS
31.993,3,0,NS
32.01,3,0,NS
32.027,3,0,NS
32.044,3,0,NS
32.061,3,0,NS
32.078,3,0,NS
32.095,3,0,NS
32.112,3,0,NS
32.129,3,0,NS
32.146,3,0,NS
32.163,3,0,NS
32.18,3,0,NS
32.197,3,0,NS
32.214,3,0,NS
32.231,3,0,NS
32.248,4,0,NS
32.265,4,0,NS
32.282,4,0,NS
32.299,4,0,NS
32.316,4,0,NS
32.333,4,0,NS
32.35,4,0,NS
32.367,4,0,NS
32.384,4,0,NS
32.401,4,0,NS
32.418,4,0,NS
32.435,4,0,NS
32.452,4,0,NS
32.469,4,0,NS
32.486,4,0,NS
32.503,4,0,NS
32.52,4,0,NS
32.537,4,0,NS
32.554,4,0,NS
32.572,4,0,NS
32.589,4,0,NS
32.606,4,0,NS
32.623,4,0,NS
32.64,4,0,NS
32.657,4,0,NS
32.674,4,0,NS
32.691,4,0,NS
32.708,4,0,NS
32.725,4,0,NS
32.742,4,0,NS
32.759,4,0,NS
32.776,4,0,NS
32.793,4,0,NS
32.81,4,0,NS
32.827,4,0,NS
32.844,4,0,NS
32.861,4,0,NS
32.878,4,0,NS
32.895,4,0,NS
32.912,4,0,NS
32.929,4,0,NS
32.946,4,0,NS
32.963,4,0,NS
32.98,4,0,NS
32.997,4,0,NS
33.014,4,0,NS
33.032,4,0,NS
33.049,4,0,NS
33.066,4,0,NS
33.083,4,0,NS
33.1,4,0,NS
33.117,4,0,NS
33.134,4,0,NS
33.151,4,0,NS
33.168,4,0,NS
33.185,4,0,NS
33.202,4,0,NS
33.219,4,0,NS
33.236,4,0,NS
33.253,4,0,NS
33.27,4,0,NS
33.287,4,0,NS
33.304,4,0,NS
33.321,4,0,NS
33.338,4,0,NS
33.355,4,0,NS
33.372,4,0,NS
33.389,4,0,NS
33.406,4,0,NS
33.423,4,0,NS
33.44,4,0,NS
33.457,4,0,NS
33.474,4,0,NS
33.491,4,0,NS
33.508,4,0,NS
33.525,4,0,NS
33.542,4,0,NS
33.559,4,0,NS
33.576,4,0,NS
33.593,4,0,NS
33.61,4,0,NS
33.627,4,0,NS
33.644,4,0,NS
33.661,4,0,NS
33.678,4,0,NS
33.695,4,0,NS
33.712,4,0,NS
33.729,4,0,NS
33.746,4,0,NS
33.763,4,0,NS
33.78,4,0,NS
33.797,4,0,NS
33.814,4,0,NS
33.831,4,0,NS
33.848,4,0,NS
33.865,4,0,NS
33.882,4,0,NS
33.899,4,0,NS
33.916,4,0,NS
33.933,4,0,NS
33.95,4,0,NS
33.967,4,0,NS
33.984,4,0,NS
34.001,4,0,NS
34.018,4,0,NS
34.035,4,0,NS
34.052,4,0,NS
34.069,4,0,NS
34.086,4,0,NS
34.103,4,0,NS
34.12,4,0,NS
34.137,4,0,NS
34.154,4,0,NS
34.171,4,0,NS
34.188,4,0,NS
34.205,4,0,NS
34.222,4,0,NS
34.239,4,0,NS
34.256,4,0,NS
34.273,4,0,NS
34.29,4,0,NS
34.307,4,0,NS
34.324,4,0,NS
34.341,4,0,NS
34.358,4,0,NS
34.375,4,0,NS
34.392,4,0,NS
34.409,4,0,NS
34.426,5,0,NS
34.443,5,0,NS
34.46,5,0,NS
34.477,5,0,NS
34.494,5,0,NS
34.511,5,0,NS
34.528,5,0,NS
34.545,5,0,NS
34.562,5,0,NS
34.579,5,0,NS
34.596,5,0,NS
34.613,5,0,NS
34.63,5,0,NS
34.647,5,0,NS
34.664,5,0,NS
34.681,5,0,NS
34.698,5,0,NS
34.715,5,0,NS
34.732,5,0,NS
34.749,5,0,NS
34.766,5,0,NS
34.783,5,0,NS
34.8,5,0,NS
34.817,5,0,NS
34.834,5,0,NS
34.851,5,0,NS
34.868,5,0,NS
34.885,5,0,NS
34.902,5,0,NS
34.919,5,0,NS
34.936,5,0,NS
34.953,5,0,NS
34.97,5,0,NS
34.987,5,0,NS
35.004,5,0,NS
35.021,5,0,NS
35.038,5,0,NS
35.055,5,0,NS
35.072,5,0,NS
35.089,5,0,NS
35.106,5,0,NS
35.123,5,0,NS
35.14,5,0,NS
35.157,4,0,NS
35.174,4,0,NS
35.191,4,0,NS
35.208,4,0,NS
35.225,4,0,NS
35.242,4,0,NS
35.259,4,0,NS
35.276,4,0,NS
35.293,4,0,NS
35.31,4,0,NS
35.327,4,0,NS
35.344,4,0,NS
35.361,4,0,NS
35.378,4,0,NS
35.395,4,0,NS
35.412,4,0,NS
35.429,4,0,NS
35.446,4,0,NS
35.463,4,0,NS
35.48,4,0,NS
35.497,4,0,NS
35.514,4,0,NS
35.531,4,0,NS
35.548,4,0,NS
35.565,4,0,NS
35.582,4,0,NS
35.599,4,0,NS
35.616,4,0,NS
35.633,4,0,NS
35.65,4,0,NS
35.667,4,0,NS
35.684,4,0,NS
35.701,4,0,NS
35.718,4,0,NS
35.735,4,0,NS
35.752,4,0,NS
35.769,4,0,NS
35.786,4,0,NS
35.803,4,0,NS
35.82,4,0,NS
35.837,4,0,NS
35.854,4,0,NS
35.871,4,0,NS
35.888,4,0,NS
35.905,4,0,NS
35.922,4,0,NS
35.939,4,0,NS
35.956,4,0,NS
35.973,4,0,NS
35.99,4,0,NS
36.007,4,0,NS
36.024,4,0,NS
36.041,4,0,NS
36.058,4,0,NS
36.075,4,0,NS
36.092,4,0,NS
36.109,4,0,NS
36.126,4,0,NS
36.143,4,0,NS
36.16,4,0,NS
36.177,4,0,NS
36.194,4,0,NS
36.211,4,0,NS
36.228,4,0,NS
36.245,4,0,NS
36.262,4,0,NS
36.279,4,0,NS
36.296,4,0,NS
36.313,4,0,NS
36.33,4,0,NS
36.347,4,0,NS
36.364,4,0,NS
36.381,4,0,NS
36.398,4,0,NS
36.415,4,0,NS
36.432,4,0,NS
36.449,4,0,NS
36.466,4,0,NS
36.483,4,0,NS
36.5,4,0,NS
36.517,4,0,NS
36.534,4,0,NS
36.551,4,0,NS
36.568,4,0,NS
36.585,4,0,NS
36.602,4,0,NS
36.619,4,0,NS
36.636,4,0,NS
36.653,4,0,NS
36.67,5,0,NS
36.687,5,0,NS
36.704,5,0,NS
36.721,5,0,NS
36.738,5,0,NS
36.755,5,0,NS
36.772,5,0,NS
36.789,5,0,NS
36.806,5,0,NS
36.823,5,0,NS
36.84,5,0,NS
36.857,5,0,NS
36.874,5,0,NS
36.891,5,0,NS
36.908,5,0,NS
36.925,5,0,NS
36.942,5,0,NS
36.959,5,0,NS
36.976,5,0,NS
36.993,5,0,NS
37.01,5,0,NS
37.027,5,0,NS
37.044,5,0,NS
37.061,5,0,NS
37.078,5,0,NS
37.095,5,0,NS
37.112,5,0,NS
37.129,5,0,NS
37.146,5,0,NS
37.164,5,0,NS
37.181,5,0,NS
37.198,5,0,NS
37.215,5,0,NS
37.232,5,0,NS
37.249,5,0,NS
37.266,5,0,NS
37.283,5,0,NS
37.3,5,0,NS
37.317,5,0,NS
37.335,5,0,NS
37.352,5,0,NS
37.369,5,0,NS
37.386,5,0,NS
37.403,4,0,NS
37.42,4,0,NS
37.437,4,0,NS
37.454,4,0,NS
37.471,4,0,NS
37.488,4,0,NS
37.505,4,0,NS
37.522,4,0,NS
37.539,4,0,NS
37.556,4,0,NS
37.573,4,0,NS
37.59,4,0,NS
37.607,4,0,NS
37.624,4,0,NS
37.641,4,0,NS
37.658,4,0,NS
37.675,4,0,NS
37.692,4,0,NS
37.709,4,0,NS
37.726,4,0,NS
37.743,4,0,NS
37.76,4,0,NS
37.777,4,0,NS
37.794,4,0,NS
37.811,4,0,NS
37.828,4,0,NS
37.845,4,0,NS
37.862,4,0,NS
37.879,4,0,NS
37.896,4,0,NS
37.913,4,0,NS
37.93,4,0,NS
37.947,4,0,NS
37.964,4,0,NS
37.982,4,0,NS
37.999,4,0,NS
38.016,4,0,NS
38.033,4,0,NS
38.05,4,0,NS
38.067,4,0,NS
38.084,4,0,NS
38.101,4,0,NS
38.118,4,0,NS
38.135,4,0,NS
38.152,4,0,NS
38.169,4,0,NS
38.186,4,0,NS
38.203,4,0,NS
38.22,4,0,NS
38.237,4,0,NS
38.254,4,0,NS
38.271,4,0,NS
38.288,4,0,NS
38.305,4,0,NS
38.322,4,0,NS
38.339,4,0,NS
38.356,4,0,NS
38.373,4,0,NS
38.39,4,0,NS
38.407,4,0,NS
38.424,4,0,NS
38.441,4,0,NS
38.458,4,0,NS
38.475,4,0,NS
38.491,4,0,NS
38.508,4,0,NS
38.525,4,0,NS
38.542,4,0,NS
38.559,4,0,NS
38.576,4,0,NS
38.593,4,0,NS
38.61,4,0,NS
38.627,4,0,NS
38.644,4,0,NS
38.661,4,0,NS
38.678,4,0,NS
38.695,4,0,NS
38.712,4,0,NS
38.729,4,0,NS
38.746,4,0,NS
38.763,4,0,NS
38.78,4,0,NS
38.797,4,0,NS
38.814,4,0,NS
38.831,4,0,NS
38.848,4,0,NS
38.865,4,0,NS
38.882,4,0,NS
38.899,5,0,NS
38.916,5,0,NS
38.933,5,0,NS
38.95,5,0,NS
38.968,5,0,NS
38.985,5,0,NS
39.002,5,0,NS
39.019,5,0,NS
39.036,5,0,NS
39.053,5,0,EW
39.071,3,0,EW
39.088,3,0,EW
39.105,3,0,EW
39.122,3,0,EW
39.139,3,0,EW
39.156,3,0,EW
39.173,3,0,EW
39.19,3,0,EW
39.207,3,0,EW
39.224,3,0,EW
39.241,3,0,EW
39.258,3,0,EW
39.275,3,0,EW
39.292,3,0,EW
39.309,3,0,EW
39.326,3,0,EW
39.343,3,0,EW
39.36,3,0,EW
39.378,3,0,EW
39.395,2,0,EW
39.412,2,0,EW
39.429,2,0,EW
39.446,2,0,EW
39.463,2,0,EW
39.48,2,0,EW
39.497,2,0,EW
39.514,2,0,EW
39.531,2,0,EW
39.548,2,0,EW
39.565,2,0,EW
39.582,2,0,EW
39.599,2,0,EW
39.616,1,0,EW
39.633,1,0,EW
39.65,1,0,EW
39.667,1,0,EW
39.684,1,0,EW
39.701,1,0,EW
39.718,1,0,EW
39.735,1,0,EW
39.752,1,0,EW
39.769,1,0,EW
39.786,1,0,EW
39.803,1,0,EW
39.82,0,0,EW
39.837,0,0,EW
39.854,0,0,EW
39.871,0,0,EW
39.888,0,0,EW
39.905,0,0,EW
39.922,0,0,EW
39.939,0,0,EW
39.956,0,0,EW
39.973,0,0,EW
39.99,0,0,EW
40.007,0,0,EW
40.024,0,0,EW
40.041,0,0,EW
40.058,0,0,EW
40.075,0,0,EW
40.093,0,0,EW
40.11,0,0,EW
40.127,0,0,EW
40.144,0,0,EW
40.161,0,0,EW
40.178,0,0,EW
40.195,0,0,EW
40.212,0,0,EW
40.229,0,0,EW
40.246,0,0,EW
40.263,0,0,EW
40.28,0,0,EW
40.297,0,0,EW
40.314,0,0,EW
40.331,0,0,EW
40.348,0,0,EW
40.365,0,0,EW
40.382,0,0,EW
40.399,0,0,EW
40.416,0,0,EW
40.433,0,0,EW
40.45,0,0,EW
40.467,0,0,EW
40.484,0,0,EW
40.501,0,0,EW
40.518,0,0,EW
40.535,0,0,EW
40.552,0,0,EW
40.569,0,0,EW
40.586,0,0,EW
40.603,0,0,EW
40.62,0,0,EW
40.637,0,0,EW
40.654,0,0,EW
40.671,0,0,EW
40.688,0,0,EW
40.705,0,0,EW
40.722,0,0,EW
40.739,0,0,EW
40.756,0,0,EW
40.773,0,0,EW
40.79,0,0,EW
40.807,0,0,EW
40.824,0,0,EW
40.841,0,0,EW
40.858,0,0,EW
40.875,0,0,EW
40.892,0,0,EW
40.909,0,0,EW
40.926,0,0,EW
40.943,0,0,EW
40.96,0,0,EW
40.977,0,0,EW
40.994,0,0,EW
41.011,0,0,EW
41.028,0,0,EW
41.045,0,0,EW
41.062,0,0,EW
41.079,0,0,EW
41.096,0,0,EW
41.113,0,0,EW
41.13,0,0,EW
41.147,0,0,EW
41.164,0,0,EW
41.181,0,0,EW
41.198,1,0,EW
41.215,1,0,EW
41.232,1,0,EW
41.249,1,0,EW
41.266,1,0,EW
41.282,1,0,EW
41.299,1,0,EW
41.316,1,0,EW
41.333,1,0,EW
41.35,1,0,EW
41.367,1,0,EW
41.384,1,0,EW
41.401,1,0,EW
41.418,1,0,EW
41.436,1,0,EW
41.453,1,0,EW
41.47,1,0,EW
41.487,1,0,EW
41.504,1,0,EW
41.521,1,0,EW
41.538,1,0,EW
41.555,1,0,EW
41.572,1,0,EW
41.59,1,0,EW
41.607,1,0,EW
41.624,1,0,EW
41.641,1,0,EW
41.658,1,0,EW
41.675,1,0,EW
41.692,1,0,EW
41.709,1,0,EW
41.726,1,0,EW
41.743,1,0,EW
41.76,1,0,EW
41.777,1,0,EW
41.794,1,0,EW
41.811,1,0,EW
41.828,1,0,EW
41.846,1,0,EW
41.863,1,0,EW
41.88,1,0,EW
41.897,1,0,EW
41.914,1,0,EW
41.931,0,0,EW
41.948,0,0,EW
41.965,0,0,EW
41.982,0,0,EW
41.999,0,0,EW
42.016,0,0,EW
42.033,0,0,EW
42.05,0,0,EW
42.067,0,0,EW
42.084,0,0,EW
42.101,0,0,EW
42.118,0,0,EW
42.135,0,0,EW
42.152,0,0,EW
42.169,0,0,EW
42.186,0,0,EW
42.203,0,0,EW
42.22,0,0,EW
42.237,0,0,EW
42.254,0,0,EW
42.271,0,0,EW
42.288,0,0,EW
42.305,0,0,EW
42.322,0,0,EW
42.339,0,0,EW
42.356,0,0,EW
42.373,0,0,EW
42.39,0,0,EW
42.407,0,0,EW
42.424,0,0,EW
42.441,0,0,EW
42.458,0,0,EW
42.475,0,0,EW
42.492,0,0,EW
42.509,0,0,EW
42.526,0,0,EW
42.543,0,0,EW
42.559,0,0,EW
42.576,0,0,EW
42.593,0,0,EW
42.611,0,0,EW
42.628,0,0,EW
42.645,0,0,EW
42.662,0,0,EW
42.679,0,0,EW
42.696,0,0,EW
42.713,0,0,EW
42.73,0,0,EW
42.747,0,0,EW
42.764,1,0,EW
42.781,1,0,EW
42.798,1,0,EW
42.815,1,0,EW
42.832,1,0,EW
42.849,1,0,EW
42.866,1,0,EW
42.883,1,0,EW
42.9,1,0,EW
42.917,1,0,EW
42.934,1,0,EW
42.951,1,0,EW
42.968,1,0,EW
42.985,1,0,EW
43.002,1,0,EW
43.019,1,0,EW
43.036,1,0,EW
43.053,1,0,EW
43.07,1,0,EW
43.087,1,0,EW
